60

54 23 74 33 35 85 63 36 78 30 23 60 43 90 51 23 92  7 47 18 80 14 91 86 74 56 16  4 13  9 28 53 90 54 52 96 73 38 41 21 24 58 45 45 57 60 65  2 24  5 68 75 54 83 42  0 67 61 13 29 
22 12 87 20 53 11 97 64  5 19 39  6 13 45  8 67 47 38  7 80 87 91 86 27 70 44 37 71 20  4 61 86 37  4 88 45 84 18 97 57 24 55 15 78 45 31 35  9 62 51 43  8 93 62 84 67  0 99 74 13 
17 62 86  6 48 58 45 56 95 92 45 77 84 47 15 84 39 31 58 22 12 56 30 47 100 34 17 88 74 47 82 85 81 29 79 100 52 85 49 55 21 93  5 67 72 49 49 67 66 54 51 21 74 63 70 61 99  0 60 27 
 7 74 52  2 79 22 65 40 15 89 33 54 18 88 35 98 85 32 57 94 92 29 83 23 13 97 23 65 31 95 95 73 79 84  1 87 30 64 44 83 15 35 21 51 60  9 82 88  6  9 61 42 44 90 76 13 74 60  0 96 
86 49 69 95 51 26 55 58 83 13 15 19 83 91 84 12  6 84 43 17 54 84 37 25 67 57 93 46 48 18 12 57 84 94 53 68 17 17 86 80 59 72 96 39 38 41 56 32 41 49  4 59 47 34 53 29 13 27 96  0 

 0  7 43 83 32 93  7 19 77 48  5 78 84 35 76 11 55 64 19 57 74 35  5 19  3 87 18 11 20 41  8 50 68 82 22 81 13 72 89 82 93 61 12 96 89 81 61 48 32 52 25 52 48 31 63 54 78  5 79 79 
 7  0 93 69 92 88 10 96 71 75 61 65 35 39  5 83 78 70 75 35 40  7 67 48 38 58 57 32 65 89 70 73 57 78 68  2 93 27 51 94  1 86 51 40  1 93  9 10 41 79 30 59 94 50 12 18 11 37 50 13 
43 93  0 28 44 77 29 66 26 65 50 57 47 86 28 13 76 16 38 61 60 22 67 73 85  6 51 58 32 93 41 72 40  5 75  3 25 63 40 47 46 21 96 72 81 42 81 61 81 34 59 47 91 16 22 33 78 72 50 76 
83 69 28  0 45 22 29 98 73 68 71 20 65 34 31 50 100 70 35 92 30 88 20 82 35 60 21 99 51 76 19 18 42 85 55  4 54 40 65 25  2 49 58 94 77  5 70 82 82 86 75 33  8 96 54 86 41 55 20 88 
32 92 44 45  0 71 52 48 71 50 16 69 45  7 46 73 31 53 68 21 35  2 77 39 65 74  4 58 41 63 95 19 10  2 71 80 18 36 27 15 77 45 49 16 22 59 62 84 11 55 57 41 58 24 42  9 14 26 62 20 
93 88 77 22 71  0 79 50 88 29 11 64  7 25 82 38 18 38 84 40 81 42 51 63 89 11  9 49 76 54 55 80 81 98 81 74 14 14 18 86 34 24 59 48 98 90 61 29 52 75 83 41 94 98 92 67 78 33 49  8 
 7 10 29 29 52 79  0 98 63 80 31 33 66 57 35 15 40 21 42 20 83 59 14 83  6  9 39 76 63 58 24 13 63 85 81 44 13 53 47 32 76 25 73 33 49 77 69 79 95 94  7 76 10 78  7 17 43 72 43 72 
19 96 66 98 48 50 98  0 24 82 11 57 51  2 29 17 29 99 65 33 86 35 18 32 29 59 40  2 65 20 19 39 74  3 45 47 97 80 10 42 98  9 96 23 50  4 68 12 64 72 72 37 70 91 96 39 66 88 78 42 
77 71 26 73 71 88 63 24  0 11 40 80 64 33 10 14 95 95  9 88 58  2 18 21 21 89 93 11 38 31 82 42 32  3 15 44 26 54 50 14 58 71  4 44 81 84  1  9 45  2 41 90 68 73 50  4 40 92 78 28 
48 75 65 68 50 29 80 82 11  0  7 53 15 49 42 89  2 69 73 18 90 68 57 88 83 20 70 99 11 14 100 42 91 40 100  7 18 64 15 38 75  4 32 31 39 17 50 32  1 34 85 20 16 29 33 44 79 40 62  1 
 5 61 50 71 16 11 31 11 40  7  0 21 97 33 14 23 64 22  9 35 94 27 45 59 96 25 49 10 40 30 20 87 55 41 60 68 29 94  6 24 78 69 91 29 20 39 44 64 96 96 98 17 60 17 21 72 61 37 38  5 
78 65 57 20 69 64 33 57 80 53 21  0 68 72 81 93 91 91 52 83 78 19 19 19  2 89 16 59 100 80 59 32 52 81 98 70 100 75 31  3 20 32  9 41 95 56  3 54 49 38 17 20 83 60 68 67 71 68 31 30 
84 35 47 65 45  7 66 51 64 15 97 68  0 91 74  8 50 58 98 28 34 38 68 63 47 74 75 67 93 62 54 86 28 41 20 37 100 11 69 39 60  7 36 41 67 36 55 53 34 39 57 34 99 53 94 38 24 79 14 15 
35 39 86 34  7 25 57  2 33 49 33 72 91  0 71 61 50 37  1 86 42 51 95 51 80 14 47 99 29  5  1 69 98  3 92 18 12 34  5 31  8 82 41 69 20 20 78 94  2 10  8  7  8  9 65 63 39 10  6 33 
76  5 28 31 46 82 35 29 10 42 14 81 74 71  0 50 35 34 38  5 97 61  8 79 80 87 88 72 69 71 76 18  3 47 74 17 63 72 45 72 88 55 23 48 30 16 37 23  7 18 63 81  8 49 26 73 89 85 83 57 
11 83 13 50 73 38 15 17 14 89 23 93  8 61 50  0 65 85 72 93 57 18 34 92 57 10 100  1 59 89 14 46 98 33 50 19 29 37 60 81 93 48 92 19 74 52 36 48 93 51 93 49 98  7 62 99 97 87 49 62 
55 78 76 100 31 18 40 29 95  2 64 91 50 50 35 65  0 74 79 22  4 61 71 52 76 56 60 77 27 59 50 60 67  6 38  8  9 96 29 52 69 48 23 22 60 56 57 42 99 74 42  3 95 42 83 54 85 28 17 23 
64 70 16 70 53 38 21 99 95 69 22 91 58 37 34 85 74  0 27 78 62 78 72 72 91 71 22  4 28 85 22 18 46 53 67 52 69  8 99 78 31  4 47 16 17 95 96 60 76 84 92 15 55 29 41 89 23 54 44 55 
19 75 38 35 68 84 42 65  9 73  9 52 98  1 38 72 79 27  0 77 97 34 59 92 77 97 77 40 88 66 38 84 81 13 89 32 20 56 59 32 60 96 23 100 34 74 50 62 66 65 99 31 51 79 25 97 24  7 94 15 
57 35 61 92 21 40 20 33 88 18 35 83 28 86  5 93 22 78 77  0 29 98 88 59 76 34 44 53 47 86 17 84 72 54 76 75 71 11 48 36 24 26 59 56 59  8 83 86 11 19 51 78 52 99 43 69 10 27 98 99 
74 40 60 30 35 81 83 86 58 90 94 78 34 42 97 57  4 62 97 29  0 43 71 21 11  2 89 18 38 36 92 66  3 83 92 59 40 71 97 100 57 44 75 16 64 74 77 26 47 77 98 33 64 45 91 47 29 41 17  2 
35  7 22 88  2 42 59 35  2 68 27 19 38 51 61 18 61 78 34 98 43  0 47 12 90  5 100 45 40 55 84 97 38 94 100 32 65 48 88 78 12 68 21 100 61 84  1 14 16 71 73 98 36 20 24 59 64 63 36 85 
 5 67 67 20 77 51 14 18 18 57 45 19 68 95  8 34 71 72 59 88 71 47  0 30 22  8 96 73 72 27 37 86 20 91 87  1 31  5 37 97 52 12 61  9 84 20 23 42 38 64 34  3 33 67 32 78 78 74 44  1 
19 48 73 82 39 63 83 32 21 88 59 19 63 51 79 92 52 72 92 59 21 12 30  0 79 30 68 58 70 23 28 53 57 61  6 71 32 75 97 35 39 35 28 27 96  5 15 93 61 41 100 22 36 98 84  6 85 68 14 98 
 3 38 85 35 65 89  6 29 21 83 96  2 47 80 80 57 76 91 77 76 11 90 22 79  0 42  6 22  3 86  1 65 82 44 37 98  7 98 87 59 52 54 19  3 82 24 88 56 63  4  8 86 53 46 94 94 63  2 40  9 
87 58  6 60 74 11  9 59 89 20 25 89 74 14 87 10 56 71 97 34  2  5  8 30 42  0 72 86 19 51 79  3 84 23 91 99 14 75  1 91 89  1 69 78 14 36 25 16 95 67 31 69 18 63  8 50 10 56 73 70 
18 57 51 21  4  9 39 40 93 70 49 16 75 47 88 100 60 22 77 44 89 100 96 68  6 72  0 96  3 39 42  7 18 37 20 32 82 47  4 72 62 41 16 26 35 10 93 73 27 60 73 15 98 46 23 85 58 32 12 15 
11 32 58 99 58 49 76  2 11 99 10 59 67 99 72  1 77  4 40 53 18 45 73 58 22 86 96  0 90 74  2 96 45 89  6 93 24  1 10 38 94 15 38 49  1 39 74 72 15 40 66 47 11 67 76 22 83 79 89 83 
20 65 32 51 41 76 63 65 38 11 40 100 93 29 69 59 27 28 88 47 38 40 72 70  3 19  3 90  0 81 22 27 44 84 53 62 15 87 81 100 80 85  8 90 96 17 11  7 10 34 45 30 41 10 58 32 27 100 30 61 
41 89 93 76 63 54 58 20 31 14 30 80 62  5 71 89 59 85 66 86 36 55 27 23 86 51 39 74 81  0 67 41 72 36 24 21 77 44 67 14 87 40 27 61 39  2 72 37 94 81 38 15  1  4 70 12 58 80 26 80 
 8 70 41 19 95 55 24 19 82 100 20 59 54  1 76 14 50 22 38 17 92 84 37 28  1 79 42  2 22 67  0 66 86  2 62 26 68 21 93 18  6 78 68 84 79 88 23 48 97 45 81 93 80 39 73 38 87 17 28 20 
50 73 72 18 19 80 13 39 42 42 87 32 86 69 18 46 60 18 84 84 66 97 86 53 65  3  7 96 27 41 66  0 47 92 72 92 93 95 32 39 11 91 20 64 65 98 46 84 58 64 40 66 21 65 92 57 78 63 56 36 
68 57 40 42 10 81 63 74 32 91 55 52 28 98  3 98 67 46 81 72  3 38 20 57 82 84 18 45 44 72 86 47  0 90  9 53 20 82 63  7  4  2 51 15 94 48  3 60 71 94 44 70 36 51  1 17 77  2 90 97 
82 78  5 85  2 98 85  3  3 40 41 81 41  3 47 33  6 53 13 54 83 94 91 61 44 23 37 89 84 36  2 92 90  0 16 20 12  2 28 97 49 91 45 14 41 67 13 73 74 92 44 57 36 73 96 45 97 99 71 60 
22 68 75 55 71 81 81 45 15 100 60 98 20 92 74 50 38 67 89 76 92 100 87  6 37 91 20  6 53 24 62 72  9 16  0 36 10  5 64 70 14 75 31 78 37 83 17 58  2 55 40 54 30 31  8 90 57 25 48  3 
81  2  3  4 80 74 44 47 44  7 68 70 37 18 17 19  8 52 32 75 59 32  1 71 98 99 32 93 62 21 26 92 53 20 36  0 92 15 50 35 56 66 31 23 10  7 72 14 83 60 97 91 15 28 83 57  4 96 47 98 
13 93 25 54 18 14 13 97 26 18 29 100 100 12 63 29  9 69 20 71 40 65 31 32  7 14 82 24 15 77 68 93 20 12 10 92  0 46  6 60 55 41 16 100 21 97 49  6 10 79  4 45 38 36 11 26 56  1 31 63 
72 27 63 40 36 14 53 80 54 64 94 75 11 34 72 37 96  8 56 11 71 48  5 75 98 75 47  1 87 44 21 95 82  2  5 15 46  0 83 29 53 31 14 15 47 82 19 17 99 34 59 60 43 91  2 65 93 81 65 13 
89 51 40 65 27 18 47 10 50 15  6 31 69  5 45 60 29 99 59 48 97 88 37 97 87  1  4 10 81 67 93 32 63 28 64 50  6 83  0 43 39 76 86  5 36 59 36 51 42 91 14 97 45 91 13 13 62 43 81 66 
82 94 47 25 15 86 32 42 14 38 24  3 39 31 72 81 52 78 32 36 100 78 97 35 59 91 72 38 100 14 18 39  7 97 70 35 60 29 43  0 14  1 80 33 97 93 39 92 86 89 28 23  5 71 30 62 97 22 88 97 
93  1 46  2 77 34 76 98 58 75 78 20 60  8 88 93 69 31 60 24 57 12 52 39 52 89 62 94 80 87  6 11  4 49 14 56 55 53 39 14  0 97 89 66 78 51 91 46 53 37 60 99 72 39 60 17 86 93 74 90 
61 86 21 49 45 24 25  9 71  4 69 32  7 82 55 48 48  4 96 26 44 68 12 35 54  1 41 15 85 40 78 91  2 91 75 66 41 31 76  1 97  0 75 87 27 91 56 51 29 72 50  6 88 39 10 95 75 82 63 94 
12 51 96 58 49 59 73 96  4 32 91  9 36 41 23 92 23 47 23 59 75 21 61 28 19 69 16 38  8 27 68 20 51 45 31 31 16 14 86 80 89 75  0 54 61 23 82 24 70  5 14 68 63 61 27 81 25 79  6 26 
96 40 72 94 16 48 33 23 44 31 29 41 41 69 48 19 22 16 100 56 16 100  9 27  3 78 26 49 90 61 84 64 15 14 78 23 100 15  5 33 66 87 54  0 23 39  5 57 42 61 100 95 15 38 55 24 27 74 30 58 
89  1 81 77 22 98 49 50 81 39 20 95 67 20 30 74 60 17 34 59 64 61 84 96 82 14 35  1 96 39 79 65 94 41 37 10 21 47 36 97 78 27 61 23  0 15 79 85 38 99 84 37 71 78 74 49 45 37 54 88 
81 93 42  5 59 90 77  4 84 17 39 56 36 20 16 52 56 95 74  8 74 84 20  5 24 36 10 39 17  2 88 98 48 67 83  7 97 82 59 93 51 91 23 39 15  0 86 27 65 78 11 23 59 95 63 96 12 12 37  4 
61  9 81 70 62 61 69 68  1 50 44  3 55 78 37 36 57 96 50 83 77  1 23 15 88 25 93 74 11 72 23 46  3 13 17 72 49 19 36 39 91 56 82  5 79 86  0 28 49 17 64 62 94 57 73 24 54 41 74 85 
48 10 61 82 84 29 79 12  9 32 64 54 53 94 23 48 42 60 62 86 26 14 42 93 56 16 73 72  7 37 48 84 60 73 58 14  6 17 51 92 46 51 24 57 85 27 28  0 30 60 76 42 99 77 50 28 56 10 13 27 
32 41 81 82 11 52 95 64 45  1 96 49 34  2  7 93 99 76 66 11 47 16 38 61 63 95 27 15 10 94 97 58 71 74  2 83 10 99 42 86 53 29 70 42 38 65 49 30  0 53 94 49 44  1 92 79 42 87 34 54 
52 79 34 86 55 75 94 72  2 34 96 38 39 10 18 51 74 84 65 19 77 71 64 41  4 67 60 40 34 81 45 64 94 92 55 60 79 34 91 89 37 72  5 61 99 78 17 60 53  0 36 42  5 52 69 99 60  7 73 64 
25 30 59 75 57 83  7 72 41 85 98 17 57  8 63 93 42 92 99 51 98 73 34 100  8 31 73 66 45 38 81 40 44 44 40 97  4 59 14 28 60 50 14 100 84 11 64 76 94 36  0 100 92 69 45 39 26 24 74 80 
52 59 47 33 41 41 76 37 90 20 17 20 34  7 81 49  3 15 31 78 33 98  3 22 86 69 15 47 30 15 93 66 70 57 54 91 45 60 97 23 99  6 68 95 37 23 62 42 49 42 100  0 35 90 63 74 14 53 79 75 
48 94 91  8 58 94 10 70 68 16 60 83 99  8  8 98 95 55 51 52 64 36 33 36 53 18 98 11 41  1 80 21 36 36 30 15 38 43 45  5 72 88 63 15 71 59 94 99 44  5 92 35  0 30 84 25 99  5 81 22 
31 50 16 96 24 98 78 91 73 29 17 60 53  9 49  7 42 29 79 99 45 20 67 98 46 63 46 67 10  4 39 65 51 73 31 28 36 91 91 71 39 39 61 38 78 95 57 77  1 52 69 90 30  0 16 57 24 27 64 46 
63 12 22 54 42 92  7 96 50 33 21 68 94 65 26 62 83 41 25 43 91 24 32 84 94  8 23 76 58 70 73 92  1 96  8 83 11  2 13 30 60 10 27 55 74 63 73 50 92 69 45 63 84 16  0 19 72 15 78 77 
54 18 33 86  9 67 17 39  4 44 72 67 38 63 73 99 54 89 97 69 47 59 78  6 94 50 85 22 32 12 38 57 17 45 90 57 26 65 13 62 17 95 81 24 49 96 24 28 79 99 39 74 25 57 19  0 12 80 47 89 
78 11 78 41 14 78 43 66 40 79 61 71 24 39 89 97 85 23 24 10 29 64 78 85 63 10 58 83 27 58 87 78 77 97 57  4 56 93 62 97 86 75 25 27 45 12 54 56 42 60 26 14 99 24 72 12  0  4 73 39 
 5 37 72 55 26 33 72 88 92 40 37 68 79 10 85 87 28 54  7 27 41 63 74 68  2 56 32 79 100 80 17 63  2 99 25 96  1 81 43 22 93 82 79 74 37 12 41 10 87  7 24 53  5 27 15 80  4  0 94 77 
79 50 50 20 62 49 43 78 78 62 38 31 14  6 83 49 17 44 94 98 17 36 44 14 40 73 12 89 30 26 28 56 90 71 48 47 31 65 81 88 74 63  6 30 54 37 74 13 34 73 74 79 81 64 78 47 73 94  0 15 
79 13 76 88 20  8 72 42 28  1  5 30 15 33 57 62 23 55 15 99  2 85  1 98  9 70 15 83 61 80 20 36 97 60  3 98 63 13 66 97 90 94 26 58 88  4 85 27 54 64 80 75 22 46 77 89 39 77 15  0 
