90

67 26  8 100 62 15 21  5 24 21 35 39  4  6 19 76 51 71  7 32 67 48 63 13 95 52 38 14 35 97 87 55 49 87 58 30  3 37 87 81 17 97 30 49 90  9 66 42 94 64 65 28 57 99 74 35 13 69 61 46 67 92 86 59 21 15 24 40 55 72 20 75  5 33 79 45 88  0  6 100 50 68  6  8 62  3 94 96 17 96 
58 90 86  5 52  5  4 14 93 42 15 22  3 89 78 94 98 77 36 89 36  8 46 99 71 54 65 40 80 87 23 95 25 31 56 72 90 35  7 83 34  8 91 56 34 36 81 58 35 76 90  1 55 94 82 17 16 83 71 39 22 98 93 31 73 37 78 100 23 56 34 25 67 93 97 90 71  6  0 90 83  5 76 37 38 59 19 79 83 65 
56 98  8 17 99 61 69 85 61 35 100 75 47 52 33 60 93 67 62 26  1 16 67 91 47 90 40 65 31 96  8  8 91 67 12 99 97 58 62 26 57 40 35 52 100 63 33 66 85 71 24 74  2  7 40 35  6 60  9 92 30 83 37 35 100 87 81 75 18 83 69 77 86 50 62 58 91 100 90  0 56 74 14 45  2 49 56 59 100 89 
60 42 44 57 97 50 70 57 66 62  4 73 37 62 30 98 97 32 83 29 37 39 65 26  4 46 66 89 52 23 11 78 13 75 42 59 72 96 55 41 59 89 37 53 81 59 18 60 39  1 90 92 99 19 14 51 12 92 55 81  2 27 54  5 99  1 95 63  6 86 55 13 20 88 75 20 69 50 83 56  0 27 70 19 16 62 39  2 11 21 
57 80 47 65 17 89 72 26 12 42 78 68 18 100 78 65 87 92 45  7 42 72 98 93 69 54 21 65 12 32 86 97 70  4 50 47 32 63  1 99 47 46 49 55 32 56 94 37 13 54 35 57 39  7 84 39 22 82 97 88 21 73  2 11 85 42 95 79 59 33 48 35 91 47  2 15 57 68  5 74 27  0  4 89 59 19  6 88 14 61 
51 46 53 61 75 53 18 69 74 61 29 13 78 13 17 34 58 34 98 67  6 43 75 81 55  2 83 52 50 96 21 53 68 48 21 71 55 93 79 40 72 15 77 17 88 62 82 71 30 61 60  8 69 11 73 63  3 34 99 23 20 89 92 86 100  7  7 49 71 49 13 78 68 28 68 59 65  6 76 14 70  4  0 19 95 45 66 83 26 74 
99 97 97 71 32  2 33 60 92 70 45 16 97 23 22 67 39  3 48 21 10 22 26 72 28 44 20 79 27 36 72 33 43  4  4 34 21 17 46  4 53 54 51 96 80 17 86 96 45  5 13 59 67 65 27 67 96 56 20 67 90 77 33 10 51 43 96 14 50 18 18 92 65 18 68 36 57  8 37 45 19 89 19  0 81 78 91 47 92 67 
69 37  8 72 64 34 79 96 71 73 14 72  6 40 59 18 43 88  2  5 71 11 44 47 62 91 66 65 43 85 71 10 83 13 68 22 88  8 81 76 21 58 17 89 48 38 37 85 98 51 32 52  5 32  6 41  1  9 85 82  1 69 74 37 38 38 92  9 58 25 31 73 10 61 10 55 58 62 38  2 16 59 95 81  0 63 73 92 39 65 
44 64 18 50 89 44 18  9 59 64 96 59 40 98 96 52  6 10 26 74 94 30 93 63 54 78  1 87 83 47  5 49 15 11 44 32 55 15 61 60 88  6  4 22 92 67 42 79 19 59 48 48 44 30 73 97 32 82 71 37 39  6  1 63 50  9 83 85 31 32 10 24 21 53 74 88 81  3 59 49 62 19 45 78 63  0 96 89  2 14 
29 79 86 17 92 23 99 52 80 70 72 99 65 92 43 89 59 24 77 21 98 52 12  5 76 30  1 39 77 64 25 51 72 98 60  6 47 97 74 38 57 72 94  4 51 10 91 48 99 72 74 93 49 68 69 40 26 15 15 54 80 88 53 61 48 37 32  6 31 71 11 93 50 22 34 84 36 94 19 56 39  6 66 91 73 96  0 80 62 86 
36 14 62 32 70 36 94 28 98 74 87  4 86 71 42 62 56 24 13 53 91  1 85 41 89 96 80  5 41 71 54 97 43  9  2  8 62  4 55 13 20 12 88 14 41 24 69  3 22 87 38 80 37 85 90 83 35 61 89 65 82 96 89 35 55  6 66  1 29 21 50 21 30 15 83 78 71 96 79 59  2 88 83 47 92 89 80  0 40 70 
80 97 80 57 39 11 76 79 91 91 40 34 77 87  5 76 55 91 11 60 72 90 94  1 22 97 53 79 83 52  4 38 53 66 14 82 51 16 97 60 96 25 44 36 84 65 99 93 78 11 79 27 49 11 72 94 38 86 37 60 54 47 59 40 90 73 63 52 45 24 31 48 26 91 64 99 49 17 83 100 11 14 26 92 39  2 62 40  0 87 
46 78 61 93 97 38 24 87 17 29 55 36 21 62 15 10 39 74 50  1  1 59 59 30 39 44 38 90 70 57 26 73  3  8 96 43 68 64  7  4 43 11 68 82 48  1 87  1 46 58  2 64  6 65 24 60 87 82 74 26 98 11 46 63  9 40 32 59 45 10 89 97 79 20 55 26 25 96 65 89 21 61 74 67 65 14 86 70 87  0 

 0 81 90 54 73 97 81 12 91 89 48 45 24 12 17 89 88 77 44 37 56 67 23 13 66 95 57 88 34 84 20 33 37 97 53  6 36 38 49 58 49 22 22 20 69 86 44 34 32 50 31 45 61 83 31 52 96 12  5  7 15  4 61 13 84 23 10 48 27 47 77  6 60 98  3 15 77 69 23 92 61 91 70 76 67 88 34 43 73 20 
81  0 64 61 81 87 11 83 78 91 74 53 23 10 93 28 100 90 94 67 16 62 65 27 92 82 61 30 23 72 51 17 97 93 24 14 91 88 50 60 85 52 55 92 48 38 26 12 86 95 61 27  8 87 60 34 71  9 54 84 56 63  4 39 66 98  2 93 23 49 22 52 90 16 84 95 84 78 15  3 40 60 74 82 95 30 69 30 33 11 
90 64  0 33 98 43 26 81 75 35 36 61 84 87 75 74 38 80 22 17  4 77 31 96 58 43 75 36 70 96 27 42 94 66 51 56  7 54 78 21 60 17 31 72 33 38 31  9 27 25 52 12 37 43 39 23  1 75 44 100 99 49 53 34 75 36 12 100 81 93 21 53 70 56 37 11 28 59 41 55 47 55 54  8 80 79  2 52 10 11 
54 61 33  0 71 28 100  5  1 61 14 84 78 88 32  8 99 16 98 70 13 19 95 36 36 25 26 83 43 45 82 23 21 30 77  9 93 99 34 97 93 69 100 44 85 86  5 100 19 34  3 48  8 87 30 76  3 94 77 66 91 25 24 42 36 92 83 22 82 44 54 51 88 11 45 47 53 69 23 69 49 32 96  5 52 21 71 58 29 27 
73 81 98 71  0 59 20 92 42 40 46 61 48 80 40 54 44 98  4 86  9 17 95 77 97 76 59 100 50  1 11 89 44 21 87 21 61 26 31 85 100 50 65 84 94 23 37 93 32 17  6 80 79 12 61 41 55 58 70 14 39 100 99 39 24 47 28 53 59  1 58 70 93 21 98 48 80 96 54  7 80  2 67 40 93 90 95 91 53 46 
97 87 43 28 59  0 96 95 53 46 35 23 49 99 12 45  1 83 20 35 28 62 73 32  7 53 84 21 95 73 63 90 93 88 48 98 87 11 41 95 26 31 83 57 51 38 50 73 44 66 12 87 78 39 95 47 27 38 92 38 79 68  4 55 57 41 24 79 23 34  6  2 72 18 69  2 82 85 15 76 29 24 47 34 89 72  2 28 48 61 
81 11 26 100 20 96  0 46 37 64 37 73 31 41 67 22 37 51 38 51 53 86 79 53 96 22 42 38 89 69 47 92 28 52 66  8 77 95  5 59 57 43 53 76 75 28 28 10 21 84 50 48 79 35 48 41 67 12 93  2  3 78 28 28 31 25 13 80  1  8 40 57 88 100 28  9 12 54 33 27  5 80  7 37 89 87 10  5 96 61 
12 83 81  5 92 95 46  0 20 92 99 38 42 48 64 58 17 61 32 55 90  6 84 84 88 62 13 73 15 67 31 19 39 73 38 18 71 28 42 65 89 71 89 79 70 26 77 71 38 82 24 64  6 56 82 80 22 86 33 81 65 78 71  4 28 41 58 26 27 23 37 14 94 73 59 86 52 83 28 42 75 47 70 65 30 75 60 11 23 59 
91 78 75  1 42 53 37 20  0 43 49  6 68  9 86 78 59  4  1 20 54 48  1 55  2 68 71 17 15 64 74 78 32 69 48 34 54 22 14 95 19 24 29 92 91 19  2 89 12 68 29 35 93 94 73 17 26  9 43 18 76 96 10 36 12 70 17  2 84 89 79  2 13 30 93 17 83 57 37 15 64  9 56 19 65 35 75 46 86 37 
89 91 35 61 40 46 64 92 43  0 75 82 10 95 88 71 42 76 86 61 52 58 87 58  4 27 39 88 65 62 11 34 69 22 99 33 74 58 93 29 12 88 82 87 52 75 57  2 17 42 40 72 78 36 88 24 85 75 70 97  1 36 22 72  1 18 76 44 84 64 57 95 27 52 81 90 41 76 36 18 41 63 45 67 56 18 15  5 64 93 
48 74 36 14 46 35 37 99 49 75  0  7 39 57 74 42  4 42 85 34 96 45 30 55 49 79 28 90 27 33 21 71 99  4 39 26 77 40 27 48 38  5 37 20 87 30 60  5 54 67 43 92 73 42 81 99 91 41 42 98 87 52 43 17 39 79 13 32 45 95 86 75 41 53 47 40 57 36  5 90  2 36 96 66  5 52 50 90 95 64 
45 53 61 84 61 23 73 38  6 82  7  0 65 12 76 43 85 40 56 51 73 56 64 62 10 26 94 74 19 71 90 89 91 29 38 90 15 16 10 96 70 67 76 13 23  7 93 26 52 92 36 34 21 50 49 35 44 66 38 43 50 37 31 79 24 87 93  4 60 33 45 99 95 80 61 77 40  2 75 51 75 72 57 99 60 88 36 32  2 81 
24 23 84 78 48 49 31 42 68 10 39 65  0 14 21 10 55 88 48 77 38 95 44 21 49 40  4 29 90  5  5  9 62 100 85 24 79 82 15 18 46 51 46  7 31 73 35 85 44 100 20 37 76 68 25 13 54  9 54 41  2 55 92  6 100 15 32 18 51 16 77 58 26 79 72 38 54 53 68 35  5 63 92 38 33 90  6 58 56  6 
12 10 87 88 80 99 41 48  9 95 57 12 14  0 54 68 75 90 55  2 41 92 83 32 12 31  1 34 41 10 68 70 81  1 95 76  6 46 70 57 13 73 52 73 90 45 76 100 61 28  8 96 98 40 16 28 44  9 30 96 35 100 76 45 25 41 21 24 12 34 49 21 25  5 63 82 36 35 33 26 33 78 35 43 12 87 15 67 61  1 
17 93 75 32 40 12 67 64 86 88 74 76 21 54  0 54 42 39 10 95 21 45 15 24 27  3 70 84 53  9 74 89 62 29 73 16 42 64  5 33 87 34 98 88 60 79 87 77 99 10 66 61 17 39 33 83 18 68 76 11 55 60 14 38 37 17 31 89 69 99 68 97 91 15 79 60 70 56 82 28 19 50 81 92 42 89 16 95 38 35 
89 28 74  8 54 45 22 58 78 71 42 43 10 68 54  0 73 97 66 11 24 77 35 50 91 48 17 69 99 63 88 46 53 55 80 88 15 19 94  4 38 99 74 93 26 15  7 21 31 52 94 60 23  5 91 90 21 42 65 80 61  1  5 98 68 69 63  4 45 44  6 46 89 80 73 70 20 55 45 24 96  7 57 24 46 89 42 77 18 79 
88 100 38 99 44  1 37 17 59 42  4 85 55 75 42 73  0 39 22 85 58 84 21 43 77 22 39 73 85 55 14 29 24 83 45 59 22 99 62 79 30 16 69 64 13 21 74 50 77 90 61 30 84 54  6 80 32 45 23 32 77 24 76  1 66 61 88 26 49 84 12  8 35 57 26 53 69 27 99 58  3  2 16 45 68 18 51 22 17 32 
77 90 80 16 98 83 51 61  4 76 42 40 88 90 39 97 39  0 95 99 45 47 51 68 43 81 51 37 23 63 81 92 78 11 23 25 20 99 45  4 99 92  9 73 65 61 100 60 28 96 91 64 75 17 56 32 54 22 59 26 56 11  6 91 61  9 40 84 49 89 26  7 78 84 60  4  9 52 35 97 42 99 27 39 18 27 34  1 61 80 
44 94 22 98  4 20 38 32  1 86 85 56 48 55 10 66 22 95  0 24 45 15 60  8 55 75 31 100 87 91 62 45 94 18 50 98 81 19 72 84 52 15  5 26  1 84 21 51 52 76 33 41 62 29 36 95 79 32 97 25 31 95 27 32 24 80 57 69 35  6 48 67 60  5 26  9 12 92 43 94 64 47 70 38 85 39 46 83 98 12 
37 67 17 70 86 35 51 55 20 61 34 51 77  2 95 11 85 99 24  0 57 84  9 23 55 21 57 33 99 59 79  4 80 25  1  8 77 44 24 33 91 98 83 48 15 60 42 55  9  8 47 22 42 12 89  7  4 54 54 40  1  7 37 18 33 47  5 77 37 19 14 86 86 27 71  6 10 55 38 99 68 37 87 38 39 80 17 84 86 26 
56 16  4 13  9 28 53 90 54 52 96 73 38 41 21 24 58 45 45 57  0 39 82 89 43 80 94 90 57 64 87  5 20 51 70 66 42 23 62 91 65 98 33 54 81 43 53 22 84 49 68  9 62 76 41 32 36 46 45 17 87 38 23 60 12  3 59 76  2 50 30  4 11 96 69 88 88  4 22 24 70  6 19 96  2 12 68 51 17 11 
67 62 77 19 17 62 86  6 48 58 45 56 95 92 45 77 84 47 15 84 39  0 88 50  3 35 52 60 57 96 29 13 100 98 44 66 69 60 46  1 60 15 45 30 65 57 35 49 36 78 24 29 72 87 20 66 71 95 80 64 55 26 86 90 60 23  9 88 65 100 62 89 62 85  7 26  9 22 36  2 83 44 79 95 67 89 88 96 32 29 
23 65 31 95 95 73 79 84  1 87 30 64 44 83 15 35 21 51 60  9 82 88  0 10 57 54 80 22  7 49 83 49 74 47 100 33 30  5 99 15 76 63 46 87 100 19 39 46 67 35 83 78 98 71 22 79 16 78 69 79  7 52 37 59  3 71 99 64 28 82  2 14 60 64 78 67 74  4 53 100 32 60 58 23  5 97 53 78 11 80 
13 27 96 36 77 32 53 84 55 58 55 62 21 32 24 50 43 68  8 23 89 50 10  0 67 23 17 47 88 23 46  1 21 79 80 45 35 59  7 68 62 72 38 39 10 50 46 99 69 79 97 55  1 80 91 13  7 42 100 59 90 62 94 79 58 72 21 54 44 74  9  6 10 73 66 90 94 28 79 90 64 49 15 39 86 76 23 25 78 45 
66 92 58 36 97  7 96 88  2  4 49 10 49 12 27 91 77 43 55 55 43  3 57 67  0 75 30 34 68 95 84 49 29 98 34 63 62 77 72  4 79  8 91 50 27 89 56 89 99 98 19 51 64 76 86 63 76 58 66 79  3  5 43 18 88 22 90  4 78 61 34 28 57  9 75 67 54 27  7 47 18 78 100 52 86 67 68 12 37 91 
95 82 43 25 76 53 22 62 68 27 79 26 40 31  3 48 22 81 75 21 80 35 54 23 75  0 54 37 71 85 29 62 52 95 10 85  7 40 28 22 25 15 45 81 31 53 59  2 12 60 75 95  2 47 60 18 43 68 53  3 65 99 32 17 80 70 31 83 93 48 82  2 89 72 75 89 71 47 83 84 41  5 40 58 54 27 10 32 72 60 
57 61 75 26 59 84 42 13 71 39 28 94  4  1 70 17 39 51 31 57 94 52 80 17 30 54  0 93 49 72 44 90 96 89 28 34 67 20 100  3 71 43 20 91 57 29 82  2 76 63 88 27 20 41 43 43  1 61 14 64 33 65 65 37 66 17  1 77  6 66 76 50 32 12 89 95 80 52 35 29 61  8 14 16 79 32 67 92  7 76 
88 30 36 83 100 21 38 73 17 88 90 74 29 34 84 69 73 37 100 33 90 60 22 47 34 37 93  0 31  4 61 21 61 55 44 45 56 60 53 71 53 37 67 65 92 86 87 37 92 14 100 40 57 28 32 31 97 95 86 62 32 38 71 54 87 51 92 51 81 82 37 50 68 29 50 47 28 82 99 47 87 48 90 92 30 45 86 23 67 20 
34 23 70 43 50 95 89 15 15 65 27 19 90 41 53 99 85 23 87 99 57 57  7 88 68 71 49 31  0 70 61 13 53 72 51 72 13 96 41 91 53 99 100 43 85 71 68 15 60 58 91 50 73 67  5 54 57 70 26 20 82 86 75 94 21 17 27 87 95 29  8 71 18 87 86 51 21 37 76 29 29 64 98  8 86 95 72  1 36 65 
84 72 96 45  1 73 69 67 64 62 33 71  5 10  9 63 55 63 91 59 64 96 49 23 95 85 72  4 70  0 76  8 47 26 28 16  6 42 78  6 12 68 62 36 53 53 16 39 94 13 14 93 92 75 40 20 97 14 11 30 54 100 33 83 91  8 44 93 77 13 35 41 90  5 47 27 72 16 13  1  3 45 36 91 20 10 49 22 37 100 
20 51 27 82 11 63 47 31 74 11 21 90  5 68 74 88 14 81 62 79 87 29 83 46 84 29 44 61 61 76  0 18 40  5 100 26 32 91 93 49 57 67 57 94 37 60  3 66 57 35 94 67  2 53 55 54 74 80 80 47  6 28 71 85 97  2 66 59 84 62  6 65 75 50 39 86 97 53 75 59 43  6 89 49 58 57 52  8 88 44 
33 17 42 23 89 90 92 19 78 34 71 89  9 70 89 46 29 92 45  4  5 13 49  1 49 62 90 21 13  8 18  0 79 63 70 32 77 29 14 99 57 54  1 79 46 27 25 62  2 84 63 85 100 67 61 65 44 26 69 22 11 80 62 13 89 70  2 65 99 34 41 90 29 56 33  3 47 68 36 70 65 31 53 59 66 71 92 94 24 30 
37 97 94 21 44 93 28 39 32 69 99 91 62 81 62 53 24 78 94 80 20 100 74 21 29 52 96 61 53 47 40 79  0 21 50 95 45 58 89 55 76 50 20 83  4 99 82 47  1 38 79 80 47 18  2 11 69 95  4  4  5 32 25 10 55  5 12 88 73 58 73 55 94 81 10 17 90 80 60 25 82 13 70 17 24  8 46 98 66 45 
97 93 66 30 21 88 52 73 69 22  4 29 100  1 29 55 83 11 18 25 51 98 47 79 98 95 89 55 72 26  5 63 21  0 64 86 88 89 83 96 21 98 54 33 51  2 61  7 48 90 97  1  1 39 96 13 28  5 22 99 19 78 10 94 51  5 67 100 57 11 30 84 58 45 14 96 24 37 61 28 36  1 74 92 21 22 63 26 79 39 
53 24 51 77 87 48 66 38 48 99 39 38 85 95 73 80 45 23 50  1 70 44 100 80 34 10 28 44 51 28 100 70 50 64  0 31 13 21 11 96 24 52 93  3 98  3 55 56 82 89 55 65 58 55 89 72 85 96 52 66 36 54 57 65 63 56 71  4 36  7 41  2 90 52 11 78 97 86 100 49 86  7 64 25  6  2  8 39 21 68 
 6 14 56  9 21 98  8 18 34 33 26 90 24 76 16 88 59 25 98  8 66 66 33 45 63 85 34 45 72 16 26 32 95 86 31  0 36 21 59 56 100 66 15 94 93 81 26 41 36 97 62 93 17 44 46  9 10 26 57 31 46 34 71  4 22 80 47 59 84 43 81 30 45 84 55 32 98 91 26 100 47 86 20 76 97 11 24 78 64 90 
36 91  7 93 61 87 77 71 54 74 77 15 79  6 42 15 22 20 81 77 42 69 30 35 62  7 67 56 13  6 32 77 45 88 13 36  0 15 85 16 75 68 18  5 17 89 91 71 96 70 85 21 96 97 86 20 51 63 19 65 68 54 99 91 54 100  2 81 47 37 79 85 98 87 27 27 42 16 96 56 94 90 63 42 23 42 52 20 10 58 
38 88 54 99 26 11 95 28 22 58 40 16 82 46 64 19 99 99 19 44 23 60  5 59 77 40 20 60 96 42 91 29 58 89 21 21 15  0 94 15 35 11 49 23 95 41 47 16 100 64 12 19 22 70 80 63 40 27  2 82 98 25 57 67 88 98 48 99 55 31 26 14 28 97 43 94 33 53 94 28 32 56 40 28 28 32 12 52 85 70 
49 50 78 34 31 41  5 42 14 93 27 10 15 70  5 94 62 45 72 24 62 46 99  7 72 28 100 53 41 78 93 14 89 83 11 59 85 94  0 89 82 97 23 58  6 47 71 89 40 79 47 66  4 91 78 81  5 74 13 86 62 96 32 12 14  1 46 70 15 25 62  7 64 75 98 28 43 86 58 19 78 32 19 53 27 99 81 34 35 29 
58 60 21 97 85 95 59 65 95 29 48 96 18 57 33  4 79  4 84 33 91  1 15 68  4 22  3 71 91  6 49 99 55 96 96 56 16 15 89  0 54 33 89 37 78 51 74 68 21  3 80 35 49 80 95 80 27 78 33 45  7 11 33 96  7 32 86 35 11 56 76 77 31 51  7 98 100 96 93 75 73  7 34 60 61 14 89 16 100 47 
49 85 60 93 100 26 57 89 19 12 38 70 46 13 87 38 30 99 52 91 65 60 76 62 79 25 71 53 53 12 57 57 76 21 24 100 75 35 82 54  0 27  3 94 58 64 48 98 77 100  9 45 71 98 10 59 46 70 22  3 53 69 42 94  6 89 31 45 67 25 29 40 93 80 10 69 75 65 32 21  3 13 79 98 91 82 47 48 68 40 
22 52 17 69 50 31 43 71 24 88  5 67 51 73 34 99 16 92 15 98 98 15 63 72  8 15 43 37 99 68 67 54 50 98 52 66 68 11 97 33 27  0 64 83 89 70 14 77 48 72 41  8 12 19 49 93 68  9 94 92 92 85 54 29 88 17 50 85 31 52 84  1 62 23 43 45 60 30 58 85 74 46 91 89 32 89 11  3 52 40 
22 55 31 100 65 83 53 89 29 82 37 76 46 52 98 74 69  9  5 83 33 45 46 38 91 45 20 67 100 62 57  1 20 54 93 15 18 49 23 89  3 64  0 37 98 82 70 89 55 76 59 36 30 10 98 89 39 28 47 77 72 54 60 97 15 74 57 82 92 95 36 44 45 88 63 42 69 20 25 80 57 23 93 82 50 63 67 82 97 52 
20 92 72 44 84 57 76 79 92 87 20 13  7 73 88 93 64 73 26 48 54 30 87 39 50 81 91 65 43 36 94 79 83 33  3 94  5 23 58 37 94 83 37  0 44 54 100 56  8  1 96 77 86 14 20 17 35 30 34 84  2  1 32 20 33 45 97 27 45 41 92 25 31 39 29 24 24 56  6 35 61 99 28 96 76 81 72 10 16 65 
69 48 33 85 94 51 75 70 91 52 87 23 31 90 60 26 13 65  1 15 81 65 100 10 27 31 57 92 85 53 37 46  4 51 98 93 17 95  6 78 58 89 98 44  0 49 67 90 16 93  6 34 90 89 21  1 17 26 45 22  1 69 15 84 23 46 70 52 91 88  1 79 38 54 28 88 54 60 51  5 22  7 23 23 93 13 73 80  1 38 
86 38 38 86 23 38 28 26 19 75 30  7 73 45 79 15 21 61 84 60 43 57 19 50 89 53 29 86 71 53 60 27 99  2  3 81 89 41 47 51 64 70 82 54 49  0 43 46  2 27 15 71 88 16 58 29 73 77 53 78 70 79 87  3 24 73 13  8 63  4 85 17 12 99 76 92 85 15 62 93  9 99 77 95 37 87 72 64 93  7 
44 26 31  5 37 50 28 77  2 57 60 93 35 76 87  7 74 100 21 42 53 35 39 46 56 59 82 87 68 16  3 25 82 61 55 26 91 47 71 74 48 14 70 100 67 43  0 14 37 71 50 17 93 22 51 19 80 85 93 96 79 74 77 33  7 49 13 84 36 67 51 88 38 51 42 33 54 25 47  8 53 20 55 48 14 37 37 91 94 61 
34 12  9 100 93 73 10 71 89  2  5 26 85 100 77 21 50 60 51 55 22 49 46 99 89  2  2 37 15 39 66 62 47  7 56 41 71 16 89 68 98 77 89 56 90 46 14  0 79 37 28 90 93 17 83 21 19 65 82 65 74 53 58 10 100 45 23  7 72  2 67 33 51 64 65 44 21 90 61 97 49  1 93 30 56 43 92 24 48 58 
32 86 27 19 32 44 21 38 12 17 54 52 44 61 99 31 77 28 52  9 84 36 67 69 99 12 76 92 60 94 57  2  1 48 82 36 96 100 40 21 77 48 55  8 16  2 37 79  0 44 33 30 33  8 12 34 50 25 63 64 66 78 35 51 31 49  2  7 88 77  1 99 73 27 76  7 41  1 10 34 75 36 82 21 64 85 71  2 58 56 
50 95 25 34 17 66 84 82 68 42 67 92 100 28 10 52 90 96 76  8 49 78 35 79 98 60 63 14 58 13 35 84 38 90 89 97 70 64 79  3 100 72 76  1 93 27 71 37 44  0 70 78 56 22 82 94 39 23 14 53 43 43 19 46 41 14 80  4 43 43 77 24 71  7 26 12 43 74 37 94  7 44 93 96 79 51 18 86 27  9 
31 61 52  3  6 12 50 24 29 40 43 36 20  8 66 94 61 91 33 47 68 24 83 97 19 75 88 100 91 14 94 63 79 97 55 62 85 12 47 80  9 41 59 96  6 15 50 28 33 70  0 15 46 79 33  1 27 72 30 61 59 17 53 95 64 87 35 51 23 78 35 67 87 60 92 92  9 92 58 95 83 59 85 21 41 95 18 68 22 63 
45 27 12 48 80 87 48 64 35 72 92 34 37 96 61 60 30 64 41 22  9 29 78 55 51 95 27 40 50 93 67 85 80  1 65 93 21 19 66 35 45  8 36 77 34 71 17 90 30 78 15  0 22  5 89 43  9 80 52 11 41 41 33 54 34 38 78 59 27 83 74 62 19 98 81 70 91 95 88 45 52 68 24 79 88 16 10 86 20 10 
61  8 37  8 79 78 79  6 93 78 73 21 76 98 17 23 84 75 62 42 62 72 98  1 64  2 20 57 73 92  2 100 47  1 58 17 96 22  4 49 71 12 30 86 90 88 93 93 33 56 46 22  0  1 84  2 12 82 45 62 92 83 90 31 16 89 99 66 85 63 27 62 42 79 100 90 13 53 29 82 78 77 19 32 33 31 39 43 52 84 
83 87 43 87 12 39 35 56 94 36 42 50 68 40 39  5 54 17 29 12 76 87 71 80 76 47 41 28 67 75 53 67 18 39 55 44 97 70 91 80 98 19 10 14 89 16 22 17  8 22 79  5  1  0 44  6 56 36 66 42 48 67 22 60 12 33 46  2 75 62 22 34 81 17 90  4  2 16 25 81 69 96 96 74  7 20  4 27 32  2 
31 60 39 30 61 95 48 82 73 88 81 49 25 16 33 91  6 56 36 89 41 20 22 91 86 60 43 32  5 40 55 61  2 96 89 46 86 80 78 95 10 49 98 20 21 58 51 83 12 82 33 89 84 44  0 57 27 29 96 67 52 88 27 30 100 99 61 27 61 35 87 16 80 68 81 16 94 37 56 89  3 69 27 49 74 53  1 90 21 12 
52 34 23 76 41 47 41 80 17 24 99 35 13 28 83 90 80 32 95  7 32 66 79 13 63 18 43 31 54 20 54 65 11 13 72  9 20 63 81 80 59 93 89 17  1 29 19 21 34 94  1 43  2  6 57  0 89 33 35 13  5 67 52 82 15 22 15 22 70 66 63 14 54 71 48 68 91 17 91 90 73 16 93 88 70 13 24 12 94 94 
96 71  1  3 55 27 67 22 26 85 91 44 54 44 18 21 32 54 79  4 36 71 16  7 76 43  1 97 57 97 74 44 69 28 85 10 51 40  5 27 46 68 39 35 17 73 80 19 50 39 27  9 12 56 27 89  0 41  9 88 25 37 82 62 52 96 56 56 97 67 16 14 83 63 92 62 23 52 87 27 94 44 47 68 49 44 91 52 58 40 
12  9 75 94 58 38 12 86  9 75 41 66  9  9 68 42 45 22 32 54 46 95 78 42 58 68 61 95 70 14 80 26 95  5 96 26 63 27 74 78 70  9 28 30 26 77 85 65 25 23 72 80 82 36 29 33 41  0 41 21 50  7 67 93 14 84 13 95 75 79 97  6 62 19 62 40 80 11  5 17 50 90 54  7 75 19 34 69 90  9 
 5 54 44 77 70 92 93 33 43 70 42 38 54 30 76 65 23 59 97 54 45 80 69 100 66 53 14 86 26 11 80 69  4 22 52 57 19  2 13 33 22 94 47 34 45 53 93 82 63 14 30 52 45 66 96 35  9 41  0  1 19 93 85 12 69 98 89 29 19  2  1 73 52 55 74  8 64 25 11 18 14 77 15 43 63 70 61  8 83 27 
 7 84 100 66 14 38  2 81 18 97 98 43 41 96 11 80 32 26 25 40 17 64 79 59 79  3 64 62 20 30 47 22  4 99 66 31 65 82 86 45  3 92 77 84 22 78 96 65 64 53 61 11 62 42 67 13 88 21  1  0 23 97 70 61 83 46 24  6 31 27 25 36 24 58 75 49 70 57 89 47 89 12 94 21 11 23  7 82  3 85 
15 56 99 91 39 79  3 65 76  1 87 50  2 35 55 61 77 56 31  1 87 55  7 90  3 65 33 32 82 54  6 11  5 19 36 46 68 98 62  7 53 92 72  2  1 70 79 74 66 43 59 41 92 48 52  5 25 50 19 23  0 82 26 97 21 51 82 38 75 39 74 82  4 79 64 39 82 68 87 29  8 84  3 42 83 17 74 80 29 89 
 4 63 49 25 100 68 78 78 96 36 52 37 55 100 60  1 24 11 95  7 38 26 52 62  5 99 65 38 86 100 28 80 32 78 54 34 54 25 96 11 69 85 54  1 69 79 74 53 78 43 17 41 83 67 88 67 37  7 93 97 82  0 88 63 56 17 21 58 68 98 45 31 77 61 77 43 53 55  2 49 95 35 85 49 92 53 45 51 10 46 
61  4 53 24 99  4 28 71 10 22 43 31 92 76 14  5 76  6 27 37 23 86 37 94 43 32 65 71 75 33 71 62 25 10 57 71 99 57 32 33 42 54 60 32 15 87 77 58 35 19 53 33 90 22 27 52 82 67 85 70 26 88  0 98 92 58  5 36 59 57 62 42 42 64 78 12 59 15 60 70 67  7 65  1 72 41 63 84  8 16 
13 39 34 42 39 55 28  4 36 72 17 79  6 45 38 98  1 91 32 18 60 90 59 79 18 17 37 54 94 83 85 13 10 94 65  4 91 67 12 96 94 29 97 20 84  3 33 10 51 46 95 54 31 60 30 82 62 93 12 61 97 63 98  0 34 31 14 15 73 87 28 23 98 26 12 55 99 74 37 84 80 99 96 99 55 52 70 55 84 11 
