150

22 84 60 74 49 66 32  4  6 43 66 83 48 44 76 49 70 90 83 33 67 71 87 77 76  7 37  1 35 94 87 47  6 32 16 41 23 80 40 85 54 90 47 75 80 73 39 17 58 22 90 23 23 75 19 84 50 53 98 23 66 97 47 83 26 51 87 57 72 89 42 93 42 73 22 26 52 24 99 96 29 66 69 99 72 46 64 32 44 63 61 45  8 17 10 87 80 50 53 74 64 95 13  0 50 56 17 100 27  4 73 30 24 80 66 20 84 77 69 14 61 29  8  5 77 44 34 72 35 24 40 77 63 92 38 27 59 14 85 15 39 28 84 55 23 40 46  3 39 43 
25 64 50 66 48 95 70 17 89 63 19 15 33 14 15 45  8 65 84 99 27 35  7 19 99 38 90 50 75 41 27 50 53 30 62 99 64 89 85 59  1 23 48 33 87 52 25 99 43 18 57 10  9 57 98 10  7 95 17 88 16 89 68 41 65 71 73 83 49 71 19 31 87 74 63 32 47 40 21 96 51 100 51 94  4 40 26  2 23 31 14 25 85 15 47 73  8 63 82 45 74 74 57 50  0 27 24 11 35 93 69 87 36 39 69 96 90 95 49 100 96 29 57 34 40 13 89 51 88 50 34 64 68 31 15 37 77 16 41 100 37  9 93 91  9 31 67 17 26  8 
97 63 40 72 92 74 46 90 48 79 16 22 75 89 22 54 28  4 50 64 93 40 84 22 70 74 95 45 100 97 19 63 61 57 67 99 18 51 77 24 51 92 99 99 62 35 88 35 38 49 31 60 82 81 100  6  9 90  9 84 31 26 91 85 28 97 34 40 96 37 76 73 72 94 89 83 85  6  4 92  2  1 64 23 47 100  1 31 21 81 37 56 51 86 99 47 58 11 35 92 47 91 68 56 27  0 73 31 79 74 74 40 65 93 24 41 67 14 76 32 58 92 67 97 71 51 33 88 96 93 79 54 51 44 70 98 30 80 71 65 78 82 65 95 89 23 35  4 34 89 
11  9 17  1 63 57 66 55 60  9 63 82 21 91 29 17 59 39 65 64 12 65 96 25 77 49 18 59 23 63  3 95 66 11 85 91 58 72 85 13  4 26 85 70 97 20 47 96 44 74 89 18 79 83  7 78 94 82 75 55 31 15 93 72 10 48 15 13 76 55 76 17 100 25  4 38 29 86 14 10 62 35 58 34 55 35 49 51 27 72 82  8 60 21 51 51 52 14 56 31 53 89 65 17 24 73  0 83 27  5  9 57  6  7 62 88 57  9 30 30 60 21 18 32 10  6  9  8 69 29 24 48 69  2 39 73 82 60 36 85 94 70 57 76 56 50 79 74 68 42 
21 75  4 68 39 30 91 94  7 26 36 73 29 94 23 99 17 48 93 78 86 18 93 42 45 60 35 32 22 79 29 43  1 43  7 95 71 92 20 80 35 58  7 22  1 50 51 22 70 18 33 21 52  4  6 47 56 92 42 33 79 25  6 88 81 45 69  8  2 71 70 98 88 59 16 63 23 20 84 24 51 34 91 27 73 69 82 93 75 11 56 26 63 84 49 47 73 90 31 93 85 74 57 100 11 31 83  0 32 29 35 62 26 52 74  1 24 55 72 45 24 91 64 64  7 87 11  1 41 21 17 43 86 25 21 87 54 59 14 62 79 59 10 33  2 72 44 44  2 22 
84 32 53 29 48 26 44 26 69 61 79 24 61 69 93 76 37 59 44 66 25  8 52 12 34 82 54 60 74 100 37 12  6 76  7 45 46 96 92 48 10 89 32 33 13 36 85 94 76 73  9 44 69 59 80 61 42 46 21 32 86  1 94 13 34 52 85 77  4 28 88 10 77 30 85 93 27 80 37  7 64 74 39 56  2 53  1 20 64 61 88 39 67 16 39 64 38 16  8 100 33 83 72 27 35 79 27 32  0 37 58 79 100 38 51 94  4 76 73 87 89 49 60 85 40 63 26 85 87 15 93 44 75 90 74 10 51 57 16 27 39 68 95 22 86 98 52 49 32 11 
74 49 40 24 75 40 69 61 96 15 65 16 77  9 84 12 81 40 50 22 75 49 50 100 16 79 90 89 76  4 50 82 41  8 93 64 30 76 95  6 18 19 66  8 94 13 33 81 72 17 34 73 42 38 22 23 47 74 89 75 70 90 51 86 92 30 69 19  2  1 78 50 88 34 52 78 71 73 79 89 82 27  9 27 66 70 58 75 89  4 58 46 32 92 29  2 75 92 23 10 45 22 58  4 93 74  5 29 37  0 33 43 72  2 19 59 60 15 35 52 26 60 96 28 86 78 31 15 37 91 91 39 83 15 55  7 87 100 41 45 69 52 20  3  9 93 57 18 83 55 
96 12 100  4 52 93 13  3 42  6 91 92 69 45 90 72 87  9  2  2  9 55 36 67 17 45 51 64 29 59 13 90 53 97 68 56 55  3 25 77 79 82 77 61 83 48 15 24 11  9 26  2 99 69 38 60 41 63 76 12  2 81 92 80 16  5 79 64 12 75 10 85 43 92 22 71 66 73 85 66 86 50 35 39 10 15 51 18 95 64 71 39 90 40 66 22 58 24 34 93 12 50 13 73 69 74  9 35 58 33  0 59 39 25 35 91 76 89 73 16  3 59 62 63 15 38 86 100 35  7 84 78 93 77 61 78 12 80 47 48 72 34 67 47 59 48 51  8 24 79 
42 58 43 11 34  8 75 94 22 35 70 30 96 19 88 37 61 15 97 23 97 94  4 61 21 66 70 44 92 12 93 18 59 28 28 92 39 62 65 32 78 36 69 42 96 99 79 12 91  5 42 62 58 60 81 51  3 62 56 83 53 88 20 24 91  2 78 80 52 94 72 66 80 20 77 20 57 32 100 58 67 74 59 19 21 94  8 29 91 77 52 55 53 96 55 100 61 28 25 53  2 50 47 30 87 40 57 62 79 43 59  0 45 75 77 18  4 43  6 94 21 19 30 95 32 23 32 82 61 18 45 12 70 37 12  8 17 79 89 12 49 42 98 87 78 90 12 71 36 92 
31 42 90 29 95 88 92 48 89 44 38 65 100 69 75 62 89 95  5 44 25 40 23  7  5 22 12 43 34 13 37 49 58 27 88 89 32 99 74 91 37 22 11 57 21 98 67 43 32 83 55 82  5 44 83 49 77 42 62 44 25 95  7 33 25 48 39 44 61 14 37 42 77 66 57  7 30 94 20 85 54  2  6 68 31 31 34 61 54 14 50 50 88  4 58 33 41 17 74  9 85 43 81 24 36 65  6 26 100 72 39 45  0  3 39 23 83 59 62 52 22 94 82 31 48  2 49 43 51 29 17 47 26 40 97 31 68  3 93 100 35 84 82 14  2 67 18 83 87 84 
58  2 52 68 11 73 18 100 69 92 72 22 12 17  4 52 69 29 89 71 100 18 59  1 39 55 29  6 12 55 57 81 83 51 30 11 79 97 18 82 30 25 32 44 51 95 43 98 76 69 47 40 10 79 53 28 98 44 89 95 56 76 89  4 72 55 38 25 72 10 98 26 34  7  5 79 89 63 10 97 21 19 13 32 54 61 62 37 48 63 23 59 25 71 48 46  2 43 82 43 60 37 68 80 39 93  7 52 38  2 25 75  3  0 84 53 16 82 58 12 96 17 21 36 90 30 46 43 51 66 88 88 37  1 84 86 44 21 61 66 40 75 39 68 72 39 37 46 27  5 
43 99 34 78  4 10 51 47 79 27  1 100 13  4 70 18 75 47 84 21 33 98 79 22 10 35 78  1 35 68 70 84 46 46 60 90 70 68 88 73 53 56 51 52 99 43 78 55 73 82 99 20 97 82 42 92 62 73  9 85 40 68 85  7 77 59 97 32 78 67 30 69 82 30 51 27  9 91 74 66 43  9 61 70 42 45 67  1 39 77 36 64  4 61 62 56 66 65 65 65 14 61 53 66 69 24 62 74 51 19 35 77 39 84  0 88 54 38 92 54 21 80 76 59 87 10 90 61 99 49 55 43 91 46 21 11 54 66 68  1 64 67 35  1 90 66 26 12  9 67 
42 45 53 31 23 22 85 50 21 28  1 94 48 70 86 90 44 49 57 100 22 22 80 32 19 34 74 79 10 42 95 28 99 98 44 11 98 51 63 79 28 29  3 100 52  7 70 82 87 50 78 77 64  4 71 42 88 85 51 16 92 74 97 11 45 24 92 97 39 51 91 86 30 32 26 46  1 52 57 75 31 84 45 13 98  3 100 68 89 89 32 98  4 11 93 55 61 79 59 81 47  7 29 20 96 41 88  1 94 59 91 18 23 53 88  0 88 63  7  8 58 11 75 25 65  2 82 37 36 30 21 51 84 73 12 64 16 28 78 32 55 15 26 66 27 85 57 69 43 38 
16 79 79 94 94 14 72 64 97  5 29 77 71 63 35 22 10 28 73 92 26 16 75 26 63 86 92 24 40 43 54 96 81  5 19 51 31 68 47 99 87 62 19 23  4 35 97 93 84 62 18 20 20 37 94 12 75 10  8 94 31 19 74 62 66 40 88 45 52 99 19  6 95 53 14 36 54 56 23 16  9 84 59 21 38  4 98 83 18  8 78 32 18 61 92 34 37 11 33 71 17 26 15 84 90 67 57 24  4 60 76  4 83 16 54 88  0 79 17  9 53 76 67 90 62 99 65 65 91 94 31 30 64 81 60 97 31 45 23 41 100  4 76 24 81 28  1 35 61  1 
34  6 97 45 100 33 72 57 42 16 36 79 26 71 100 32 36  5 95 27 22 86 33 48 31 34 90 98 78 41 53 39 35  8 22 64 31 76  2  1  7  7 61 99 78  4 24 23 85 65 64 32  4 74 63  3 81 25 20 72 45 15 39 87 58 51 18 25  5 81 55 81 27 84 55 23 34 75 79 93 86 35  3 87 53 77 15 14 64 68 63 92 39 41 13 33 87 58 100 29 99 23 32 77 95 14  9 55 76 15 89 43 59 82 38 63 79  0 41 65 15 31 28 65 62 21 47 48 19 23 46 14 52 85 76 11 53 44 98 11  2 92 93 75 42 43 61 30 54 83 
55 69 91 61 71  7 30 90 60 14 27  6 33 28  6 56 69 26 62 91 67 23 83 57 54 16 36 20 14 11 34 96  2 80 59 74  6 98 22 94 36 11 27 91 28 23  7 36 46 93 91 54 61 43 54 87 93 10 77 87 74 71 83 23 54 87 81 74 45 68 77 89 95 15 12 79 79 76 62  6 74 14 42 21 51 15 86 94 22 78 80 20 34 33 81 60 42 77 91 56 42 27 33 69 49 76 30 72 73 35 73  6 62 58 92  7 17 41  0 42 37  4  1 70 21 27 52 99 29  2 76 18 10 68  6 100  3 67 36 86 57 100 18 64 18 80 61 25 87 44 
90 57 55 59 77  7 41 11 92 14 21 42 77 51 13 55 16 91 20 36 50 40 71  2 95 31 15 30 27 16  2  2 17 72 38 21 61 66 97 23  1 50 77 33 14  8 12 77 46 44 70  9 94 65 47 10 83 98 17  8 86 74 49  6 88 96 19 63 75 34 52 17 40  5 31  6 82 57 19 77 74 39 87  2 58 69 31 19 71 61 95  8 79  6 46  6 32 63 81 28 39 30 50 14 100 32 30 45 87 52 16 94 52 12 54  8  9 65 42  0 60 53 24 19 49 52 21 38 32 63 94 50 85 73 43  9 36 29 16 44 20  4 92 83 84 96 19 63 35 57 
25 50 18 87 55 68 94 12 57 38 53 84 88  1 55 54 51 24 99 65 37 26 74 98 11 17 98 95 74 55 28  8 73 22 62 27 58 54 64 40 25  6 16 86 30 82  8  1 46 11 84 64  8 21 19 89 90 99 32 19 99 61 43 19 94 57 44 61 78 23 69  3 60 24 34  5 32 26 59 74 21 77 21  6 40 38 66 20 24  7 60 58 47 96 91 91 42 56 31 91 74 68 29 61 96 58 60 24 89 26  3 21 22 96 21 58 53 15 37 60  0 33 43 95 42 21 79 50 11 89 85  4 87  1 30 57 53  1 77 79 15 100 78 26 35  2 62 86 38 25 
15 97 46 80 31 91  9 70 57  9 81 71  8 95  3  2 12 46 76 80 33 79 16  5 82 62 62 43 22 39 42 33 94 84  6 86 11 59  9 12 76 53 28  7 93 69 31 71 59 48 39 33 56 48 75 81  3 24  1 86 53 27  2 87 60 69 64 52 59 58 78 75 90 60 35 79 76 59 68 56 93 91 71 25  6 62 91 69  6 46 100 90 57 72 62 53 22 95 60 25 12 48 90 29 29 92 21 91 49 60 59 19 94 17 80 11 76 31  4 53 33  0 10 85 16 55 49 68 91 79 20 14 59 26 43 35 25 53 62 27 17  4 89  3  2  1 93 20 12 45 
27 51 14 58 67 93  2 21 27 12 20 10  2 78 15  1 73 70 55 99  5 98 23 94 12 30 62 93 79 45 98 81 72 30 45 24 48 18 62 44 41 46 69 65 99 97 31  7 68 14 72 30 27 28 59 75 100 20 45 53 87 86 41 83  4 78 95 51 93 98 91 14 39 80 89 98 22 83 18  4 11  4 55 59 70 49 85 51 51 94  3 64 13 90 78 82 30 59 25 83  2 89 14  8 57 67 18 64 60 96 62 30 82 21 76 75 67 28  1 24 43 10  0 93 65 91 30 13 91 30 48 66 91 64 57 72 33 72 56 64 53 57 25 97 80 82 65 92 71 66 
37 34 86 66 88 72 75 63 26 40 83 15  4 84 90 85 46 61 52 54 79 39 42 92 100 53 28 33 99 45 67 37 90  6 42 46 70  2 94 71 55 39  6 22 45 82 63 64 31 46 23 69 32 22 55 40 61 39 48 32 18 71 12 48 73 42  5 69 62 41 82 25 51 52 39  1 41 67  3 83 88 70  1 61 26  5  5 52 14 20 18 15 34 57 85 85 58  8 81 60 63 30 21  5 34 97 32 64 85 28 63 95 31 36 59 25 90 65 70 19 95 85 93  0 80 28 13 47 25  3 17 11 23 96 95 47 64 42 89 27 63 28 49 25 63 47  7 90 20 87 
46 84 17 72 33 44 23 91 47 48  1 57 91 15 71 17 68 81 92  4 67 27 22 93 96  3 24 32 71 48 30 91 96 15  6 89 30 49 84 21 99 88 24 55 99 74 96 80  7 96  7 15 56 41 20 16 82 23 15 63 78 89 18 56 69 57 100 94 76 76 88 62 40 57 89 99 23 25 48 62 78 48  6 99 97  6  2 11 25 14 54 31 75 28 25 97 58  9 49 44 75 76 14 77 40 71 10  7 40 86 15 32 48 90 87 65 62 62 21 49 42 16 65 80  0 60 47 67 85  1 92  2 11 72 48 29 82 66 54 19 86  3 87 68 71 65 30 10 39 58 
100 96  6 59 28 17 81 56 51 51 97 47 40 40 72 30 10 34 31 47 95  1 81 73  9 93 19 38 79 93 41 38 15 23 83 19 66 73 92 47 16 68 72 24 51  6 33 10 65 28 66 64 44 32 52 39 31 56  1  8 13  2 10 25 49 49 10 87 85 26 48 60 64 87 93 59 26 100 10 60 26 51 30 57 62 69 89 86 14 19 66 70 12 76 44 38 38 100 70 99 59 46 27 44 13 51  6 87 63 78 38 23  2 30 10  2 99 21 27 52 21 55 91 28 60  0 12 93 73 50 53 34 72 90 19 76  5 79 71 48 67 49 62 19 64 28 100 59 62 33 
53 21 24 12  9 100 57 94 18 57 33 99 76 13 35 21 100 21 24 17 37 100 68 58 75 67 58 35 51 41 82 96 89 54 29 30  6  6 20 59 82 71 24  7 97 95 40 34 20 79 88  4  2 24 17 23 100 46 16 33 47 40 74 15 77 94 11 57 80  7 19 60 47 70  4 79 92 54 90 43 25 35 78 63 28 32 52 28 69  6 18 25 46  6 50 65 26 28 100 68 38 100 53 34 89 33  9 11 26 31 86 32 49 46 90 82 65 47 52 21 79 49 30 13 47 12  0 66 87 64 57 93 31 41 11 13  4 12 56 49 91 10 32 32 56 36 71 88 59  3 
75 94 78  3 18 82 63 70 37 83 84 30 40 12 38 42 73 62 23 29  5  1 95 47 52 65 21 42 89  3 11 63 78 72 22 99  7 52  6 17 17 92 84 69 98 28 50 88 71 31 30 87 43 80 90 71 23  2 24 32 94 88 86 83  5 88 15 67 78 59 51 23 86 73 52 96 34 31  9 99 35 100 16  5 30 92 90 81 15  6  3 98 93 87 98 12 78 15 27 90 63 26 92 72 51 88  8  1 85 15 100 82 43 43 61 37 65 48 99 38 50 68 13 47 67 93 66  0 93 99 72 50 53 68 37 16 61 75  3 32 14 88 34 33 55 93 93 26 35 51 
42 87 33 20 82 27 50 47 17 26 27 78 56 74 40 87 59 44 76  6 71 27 10 86 96 12 56 36 76 20 47  9 20 45 100 11 18 53 87 95 81 49 69 48 54  9 20 49 26 95 72 10 47 30 52 42 15 22 16 39 75  6 26 67 61 21 99 50 33 15 81 80 34 32 33 84 82 18 61 28 59 68 79 44 79 98 68 20 77 75 36 66 57 79 17 29 87 74 75 87 63 90 67 35 88 96 69 41 87 37 35 61 51 51 99 36 91 19 29 32 11 91 91 25 85 73 87 93  0 50 34 32 14 36 50 39 32 30 22 50 36 11 20 75 70  9 38 80 50 45 
55 81 79 22 67 78 55 50  8 31 15 85 100  9 71 65 96 23 83 13 71 53 85 72 89 76 25 29 60 98 82 11 20 37 26 84 76 50 15 46 52 78 52 53 35 98 99 27 74 29 89 69 14  3  9 48 47  5 41 90 83 87 43 33 96 59 45 14 16 46 78  2 38 17 94 91 83 21 45 71 78 20 64 75 67 58 32 100 47 71 62 95 69 57 61 34  1 54  6 20 46 10 54 24 50 93 29 21 15 91  7 18 29 66 49 30 94 23  2 63 89 79 30  3  1 50 64 99 50  0 64 33 90 87 35 98 27 43 90  1 34 52 76  4 47 100  1 93 61 16 
12 89 30 82 29 26 38 21 58 52 13 36 68  6 29  9 57 67 29 38 23 80 52 89 81 63 78 29 27 96 16  8 89  3  2 48 99 74 53 53 95 86 54 54 17 19 77 24 32 80 41 48 10 11 68 13 15 77 18 11 64 19  3 64 78 54 55 88 44 56 62 85  4 16 95 92 73 31 45 21 13 80 47 12 36 15 57 16  1 58 17 12  8  5 85 85 85 86 67 62  9 32 75 40 34 79 24 17 93 91 84 45 17 88 55 21 31 46 76 94 85 20 48 17 92 53 57 72 34 64  0 94  2 77 21  7 55 28 46 44  1 67 96 53 99 21  5 36 56 16 
35 13 20 71 84 13 91 96  7  2 70 73 38 70 88  8 91 93 79 79 64 25 58 73 69 99 26 73 60 48 62 71 54 75 69 30 13 90 87 48 49 39 69 78 50 25 51 81 95 37 91 82 54 65 73 31 43 84 62 36 45 35 94 85 59 79  7 58 83 16 71 33 72 34  3 99 82 94 54  6  5 84 53 23 92 68 58 95 44 37 55 92 94 60 62 83 89 98 37  3  4 14  9 77 64 54 48 43 44 39 78 12 47 88 43 51 30 14 18 50  4 14 66 11  2 34 93 50 32 33 94  0 48 13 89 67 20 70 36 46 95 67 47 88  7 35 34 22 34 34 
 1 33  6 33 41 64 13 34  1 37 24 80 56 53 66 98 97  4 13 20  5 61 61 78 71 97 35 77 61 44 17 80 44 42 44 92 33 87 79 20  5 57 16 21 33 72 41 26 44 78 62 52 11 43 76 43 96 15 79 88  4  2  4 27  8 55 64 81 14 84  5 33 41  3 29 53  4 22 64 19 25 90 10 79 58 14 46 88 27 25 69 73 93 48 68 94 33 97 30 85 93 93 94 63 68 51 69 86 75 83 93 70 26 37 91 84 64 52 10 85 87 59 91 23 11 72 31 53 14 90  2 48  0 62 23 43 74 91 46 54 35 90 46 26 28 18 50 93 22  1 
36 81 33  3 65 57 46 100 86 40 10 73 97 27 17 39 31 17 11 57 69 44 92 49 34 85 28 38 53 83 63 37 63 46 46 17 51  4 37 74 51 90 37 98 49 72 93  2 60 17 58 42 95 18 59  6 53 70 78 53 51 58 61 52 89 19 35 98 10 19 44 79 39 98 11 77  5 40 34  2 44 33 21  8 20 14 24 72 27 81  4 70 87 22 81 90 57 13 49 83 16  2 35 92 31 44  2 25 90 15 77 37 40  1 46 73 81 85 68 73  1 26 64 96 72 90 41 68 36 87 77 13 62  0  7 62 26 13  1 21 66 40 95 19 32 19 14 26 94 75 
95 93 31 36 75 41 84 42 38 62  1 13 62 76 88 70 78 12 69  7 100 91 43  3 74 60 37 10 46  2 12 86 48  8 42 75 45 75 50 67 36 55 14 83  7 20  9  5 83 83 30  7 31 100 70 99 31 98 58 86 44 89 38 82  9 38  2 66 86 97 67 23 53 34 38 32 59 28 72 24 26 46  3 19 47 21 75 67 72 30 59 85  7 24 13 73 100 48 45 95 12 79 76 38 15 70 39 21 74 55 61 12 97 84 21 12 60 76  6 43 30 43 57 95 48 19 11 37 50 35 21 89 23  7  0  4 23 33 81 88 33 64 23 100 88 86 51 16 100 96 
60  4 45 27 39 21 99 74  8  2 51 18  3 33 24 81 66 20 89 70 77 41 57 66 47 68  4 51 37 96 64 58 70 70 14 31 82 96 16 54 39 62 49 88 58 73 35 30  2 100 16 13 97 17 43 15 17 18 10 19 11 50 99 76 60  1 61 66 10 35 82 49 47 52 31 93 67 50 13 59 87 21 19 43 35 42 47 35 53 67 43 26  2 100 71 96 43 73 19 82 44 83 73 27 37 98 73 87 10  7 78  8 31 86 11 64 97 11 100  9 57 35 72 47 29 76 13 16 39 98  7 67 43 62  4  0 22 82 14 20 77 96 62 63 48 79 25 33 72  5 
38 16 32 19  3 62  2 83 20 40 67 91 71 85 40 96 32 71 44 20 19 30 93 18 82 15 41 95 44  8 61 26 38 88 31 53 30  5 88 71 37 22 68 50  8 94 28 80 20 77 35  3  2 74 62 57 64 17 60 35 73 93 76 82 35 22 14 76 22 49 87  3 49  7 40 73 74 35 42 100 97 98 21 82 27 42 95 78 53 15 31 35 10 39 39 11 25 46 15  2 56 33 76 59 77 30 82 54 51 87 12 17 68 44 54 16 31 53  3 36 53 25 33 64 82  5  4 61 32 27 55 20 74 26 23 22  0  4 96 38 48  9  9 24 45 66 72 88 36 63 
51 41 14 49 23 70 26 10 100 31 25 67 11 74 43 99 76 63 57 18 76 72 83 22 11 38 28 52 23 89  6 43 58 33 55  6 13 35 22 17 60 47 28 81 82 68 83 74 22 88 71 13 50 65 85 49 45 44 92 55 89 62 36 26 35 61 41 84 74 70 74  3 54 98 51 89  7 18 35 38 47 61 91 84 85 79 39 92 13 77 64 30  1 77 16 40 23 54 91 76 23 50  9 14 16 80 60 59 57 100 80 79  3 21 66 28 45 44 67 29  1 53 72 42 66 79 12 75 30 43 28 70 91 13 33 82  4  0 26 73 99 87 49 91 16 60 28 31 71 54 
12 22 42  9 100 99 100 15 64 93 95 37 73 54 31 10 84 54 71 97 18 89 79 66  2 23 14  5 93 32 26 10 37 85 34 10 100 37 25 77 58 42 21 63  3 50 100 100 60 85  6 51 15  5 55 78 16 22 90 25 49 94  9 46 48  5 99 46 51 89 29 33  2 94  6  2 35 77 37 80  2 15 53 66 39 40 51 66 83 14 62 32 27 47  8 21  7 99 30 56 39 35 41 85 41 71 36 14 16 41 47 89 93 61 68 78 23 98 36 16 77 62 56 89 54 71 56  3 22 90 46 36 46  1 81 14 96 26  0 43 92 76 99 29 76  3 48 56 76 35 
47 59 68 64 74 25 25 58 31 39 27 44 75 62 100 35 49  2 50 10 58 43 15 24 87 57 75 15  9 94 26 57 89 37  1 68 35 27 64 45 79 67 95 58 10 68 61 98 75 24 44 26 87 34 79 27 49 65 98 68  4 100 96 24 36 92 57 32 71 23 73 24 79 38 96 75 56 59 63 55 100 98 98 37 36 67 66 82 54 19 13  8 90 23 42 70 31 21 58 89  6 20 95 15 100 65 85 62 27 45 48 12 100 66  1 32 41 11 86 44 79 27 64 27 19 48 49 32 50  1 44 46 54 21 88 20 38 73 43  0 88 97 93 51 13 35 17 35 42 100 
89  3 44 46 21 61 46 35 99 31 17 31 61 58 77  8 26 28 63 21 52 62 37  9 39 97 84 22 39 36 74 31 67 97 96 69 31 44 99 21 52 12 44 23 76 45 53 92 11 64 60 92  4 94  1 88 57 88 85  2 32 26  1 26 99 48 77 19 82 61 49 36 100 64 96 59 63 100 34 85 40 27 20 21 13 63 77 62 36 48 18 60 55 31 44  8 36 17 16 30 96  2 63 39 37 78 94 79 39 69 72 49 35 40 64 55 100  2 57 20 15 17 53 63 86 67 91 14 36 34  1 95 35 66 33 77 48 99 92 88  0 13 100 14 17 59 61 66 90 47 
75 47 60 96 43 95 77 59 11 66 31 96 49  7 41 15 71 10 70 13 85  3 77 53 27 94 87  8 52 13 51 60 95 77 86 20  1 19 90 50 70 48 55 72 65 14 74 30 64 56 29 72 11 97 44 82 41 50 99 51  8 95  4 97 90 19 56 72 34 20 24 65 89  8 55 96 68 23 80 77 15 82 88 19 50 27 91 95 41 24 25 92 92 34 95 48 17 87 12 66 75 69 84 28  9 82 70 59 68 52 34 42 84 75 67 15  4 92 100  4 100  4 57 28  3 49 10 88 11 52 67 67 90 40 64 96  9 87 76 97 13  0 19 72  4 30 48 46 14  4 
22 35  8 14 79 30 51 98  6 93 60 29 35 63 58 83 14 10  6 58 30 43 13 79 72 35 42 70 84 62 85 38 57 62 90 49 45 89 57 76 97 73 82 70 89 45 64 80 78 79 74  7  3 61 47 100 24 96 72 97 63 76 17 44  1 47 35 93 49 32 27 63 79 71 87 48 37  7 64 44 71 24 47 99 30 100 44 78 75 91 60 87 27 41 78 100 60 64 84  3 58  4 73 84 93 65 57 10 95 20 67 98 82 39 35 26 76 93 18 92 78 89 25 49 87 62 32 34 20 76 96 47 46 95 23 62  9 49 99 93 100 19  0 19 36 45 28 80 50 65 
95  7 15 99 87 92 84 67 64  2  7 25 12 12 46 49 69 48 88  1 47 72  8 81 74 20 10 59 73 82 74 77  3 97 58 21 25 51 87 49 21 75  9 45 92 71 48 93 51 35 50 11 22 31 76 15 61 11 62 52 14 39  3 93 10  6 51 10 12  6 69 50 88 36 24 84 19 29 48 76 40 89 87 43 81 36 36 23 20 20 32 57  8 50 42 66 51 51 94 17 50 61 60 55 91 95 76 33 22  3 47 87 14 68  1 66 24 75 64 83 26  3 97 25 68 19 32 33 75  4 53 88 26 19 100 63 24 91 29 51 14 72 19  0 91 31  8 91 94 81 
79 47 77 97 92  3 55 76 89 62 22 20 85 42 83 12 39 45 47 60  7 80 78 15  9 92 79 41 81 26 59 13 60 96 47 93  6 50 54 15 47 58 50 16 67 28 53 13 33 86 55 70 26  3 35 20 26 43 10 72 91 84 36 92 76 99 87  8 18 67 48 42 17 82 58 78 80 43 38 84 39 29 12 38 63 44 55 20 56 15 34  7 24 70 40 64 14  2 65 34 96 56 12 23  9 89 56  2 86  9 59 78  2 72 90 27 81 42 18 84 35  2 80 63 71 64 56 55 70 47 99  7 28 32 88 48 45 16 76 13 17  4 36 91  0 48  9 22 29 57 
62 61 70 97 13 82 23 73 16 73 24 100 49 39 74 83 72  3 87 32 35 84 45 31 62 27 100 24 12 82 48 48 91 96 80 46 17 87 68 38 48  3 73 64 76 54 35 94  7 72 77 37 92 70 84 34 31 55 37 53 12 96 91 94 61 71  2 60 61 25 30 65 95 64 72 59 41 84 88 22 81 33  9 44 74 29 45  2 78 66 67 55 69 27 51 37 18 95 68 78 27 51 36 40 31 23 50 72 98 93 48 90 67 39 66 85 28 43 80 96  2  1 82 47 65 28 36 93  9 100 21 35 18 19 86 79 66 60  3 35 59 30 45 31 48  0 87 36 68 69 
45 40 77 76 89 34  1 83 71 36 62 17 73 71 90 38 59 30 28 55 78 21 87 15 56 32 80  4 19 84 82 91 52 67 31  9 81 64 83 90 20  6 63 69  7 71  1 10 72 10 44 92 21 61 52 42 13 12 60 34 84 12 21 21 16 89 78 21 20 98 52 88 87 92 50 87 82 40 93 33 83 33 72 49  1  9 32 48 60  7 37 58 20 29 74 47 85 79 72 16 96 21  7 46 67 35 79 44 52 57 51 12 18 37 26 57  1 61 61 19 62 93 65  7 30 100 71 93 38  1  5 34 50 14 51 25 72 28 48 17 61 48 28  8  9 87  0 31 78 75 
 8 59 52 79 79 85 78 53 56 79 83 65  6 29 61 93 78 11 78 59 82 73 22 65 21 29 71 76 62  3 98 22 93 17 100 70 23 17 55 84 40 19 75 63 14 62 89 100 42 89 37 62 53  4 72 26 91 98 90 84  1 58 54 64 89 10  2 83 46 20 74 47 57 55 66 73 29 27 92 56 59  2 53 62 100 11 98 47 10 95  1 54 10 58 15 65 17 82  6 96 67 10 22  3 17  4 74 44 49 18  8 71 83 46 12 69 35 30 25 63 86 20 92 90 10 59 88 26 80 93 36 22 93 26 16 33 88 31 56 35 66 46 80 91 22 36 31  0 51  2 
96 75 79 63 90 22 92 47 57 68 47 25 10 62 99 12 41 70 56 64 94 100 15 51 62 16 61 65 86 28 39 43 66 40  4 28 32  8 82 62 58 70 85 36 74 98 20  9 16 33  6 40 41 55 38 34 54 38 40 44 74 24 27 62 29 55  7 70 84 31 15 93 77 73 66 61 100 37 65 18 65 81 55 35  6  4 33 54 46 25 64 80 37 58  5 54 57 90 30 84 40 86 52 39 26 34 68  2 32 83 24 36 87 27  9 43 61 54 87 35 38 12 71 20 39 62 59 35 50 61 56 34 22 94 100 72 36 71 76 42 90 14 50 94 29 68 78 51  0 97 
